,_id,meta_title,page_title,meta_description,views,times_used,prod_title,prod_invoice_title,tags,variation,product-features,popularSuggest,specifications,more_information,categoryId,created_at,schema
461,480366,Bard 788626 - McKesson Medical-Surgical,Bard 788626 - McKesson Medical-Surgical,Ureteral Stent InLay Optima® Double Pigtail 6 Fr. 26 cm Polymer Bard 788626,0,,Ureteral Stent InLay Optima® Double Pigtail 6 Fr. 26 cm Polymer,"STENT, URETERAL W/O GUIDEWIRE 6FR BARD",[],[],"['Engineered to achieve optima patient comfort by having and ultra-smooth surface and the ability to soften at body temperature', 'Single-use, sterile', 'Softens up to 49 percent at body temperature to promote greater patient comfort', 'Ultra smooth surface may reduce the mechanical trauma at the tissue / stent interface and thus ureteral reactions such as ureteral ulcerations, epithelia hyperplasia, inflammation and edema']","[480365, 970870, 1159928, 1147903]","{'McKesson #': '480366', 'Manufacturer #': '788626', 'Brand': 'InLay Optima®', 'Manufacturer': 'Bard', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent', 'Length': '26 cm', 'Material': 'Polymer', 'Size': '6 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:35:28.845495,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1169_787400_2.jpg', 'description': 'Ureteral Stent InLay Optima® Double Pigtail 6 Fr. 26 cm Polymer', 'manufacturer': 'Bard', 'mpn': '788626', 'model': '788626', 'brand': {'@type': 'Thing', 'name': 'InLay Optima®'}}"
462,386122,Bard 778400 - McKesson Medical-Surgical,Bard 778400 - McKesson Medical-Surgical,Ureteral Stent InLay VersaFit® Double Pigtail 4.7 Fr. 22 to 32 cm Hydrophilic Coated Bard 778400,0,,Ureteral Stent InLay VersaFit® Double Pigtail 4.7 Fr. 22 to 32 cm Hydrophilic Coated,"STENT, INLAY ML URETERAL BARD",[],[],"['Customizable 22 cm to 32 cm length', 'Softens up to 50 percent of body temperature', 'Lubricious hydrophilic coating', 'Highly radiopaque', 'Packaged with fluoro marked pusher catheter', 'Single Use, Sterile']","[480365, 970870, 1159928, 1147903]","{'McKesson #': '386122', 'Manufacturer #': '778400', 'Brand': 'InLay VersaFit®', 'Manufacturer': 'Bard', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent', 'Length': '22 to 32 cm', 'Material': 'Hydrophilic Coated', 'Size': '4.7 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:35:37.378036,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1169_777400_2.jpg', 'description': 'Ureteral Stent InLay VersaFit® Double Pigtail 4.7 Fr. 22 to 32 cm Hydrophilic Coated', 'manufacturer': 'Bard', 'mpn': '778400', 'model': '778400', 'brand': {'@type': 'Thing', 'name': 'InLay VersaFit®'}}"
463,480729,Bard 787630 - McKesson Medical-Surgical,Bard 787630 - McKesson Medical-Surgical,Ureteral Stent with Guidewire InLay Optima® Double Pigtail 6 Fr. 30 cm Polymer Bard 787630,0,,Ureteral Stent with Guidewire InLay Optima® Double Pigtail 6 Fr. 30 cm Polymer,"STENT, URETERAL W/HYDRO GUIDEWIRE 6FR BARD",[],[],"['Engineered to achieve optima patient comfort by having and ultra-smooth surface and the ability to soften at body temperature', 'Single-use, sterile', 'Hydro-Glide® guidewire', 'Ultra smooth surface may reduce the mechanical trauma at the tissue / stent interface and thus ureteral reactions such as ureteral ulcerations, epithelia hyperplasia, inflammation and edema']","[330921, 381821, 381822, 238134]","{'McKesson #': '480729', 'Manufacturer #': '787630', 'Brand': 'InLay Optima®', 'Manufacturer': 'Bard', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent with Guidewire', 'Length': '30 cm', 'Material': 'Polymer', 'Size': '6 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:35:33.932543,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent with Guidewire', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1169_787400_2.jpg', 'description': 'Ureteral Stent with Guidewire InLay Optima® Double Pigtail 6 Fr. 30 cm Polymer', 'manufacturer': 'Bard', 'mpn': '787630', 'model': '787630', 'brand': {'@type': 'Thing', 'name': 'InLay Optima®'}}"
464,956818,Bard 776400 - McKesson Medical-Surgical,Bard 776400 - McKesson Medical-Surgical,Ureteral Stent with Guidewire InLay® Double Pigtail 4.7 Fr. 22 to 32 cm Hydrophilic Coated Bard 776400,0,,Ureteral Stent with Guidewire InLay® Double Pigtail 4.7 Fr. 22 to 32 cm Hydrophilic Coated,"STENT, INLAY VERSAFIT W/NITINOL GW 4.7FR 22-32CM",[],[],"['Its tapered tip and lubricious coating promote smooth insertion and effective negotiation around obstructions', 'Pusher and fluoro markings help assure accurate placement of stent', 'Stent softens up to 50% at body temperature']","[330921, 381821, 381822, 238134]","{'McKesson #': '956818', 'Manufacturer #': '776400', 'Brand': 'InLay®', 'Manufacturer': 'Bard', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent with Guidewire', 'Length': '22 to 32 cm', 'Material': 'Hydrophilic Coated', 'Size': '4.7 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:35:33.175492,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent with Guidewire', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/956818.jpg', 'description': 'Ureteral Stent with Guidewire InLay® Double Pigtail 4.7 Fr. 22 to 32 cm Hydrophilic Coated', 'manufacturer': 'Bard', 'mpn': '776400', 'model': '776400', 'brand': {'@type': 'Thing', 'name': 'InLay®'}}"
465,480373,Bard 788724 - McKesson Medical-Surgical,Bard 788724 - McKesson Medical-Surgical,Ureteral Stent InLay Optima® Double Pigtail 7 Fr. 24 cm Polymer Bard 788724,0,,Ureteral Stent InLay Optima® Double Pigtail 7 Fr. 24 cm Polymer,"STENT, URETERAL W/O GUIDEWIRE 7FR BARD",[],[],"['Engineered to achieve optima patient comfort by having and ultra-smooth surface and the ability to soften at body temperature', 'Single-use, sterile', 'Softens up to 49 percent at body temperature to promote greater patient comfort', 'Ultra smooth surface may reduce the mechanical trauma at the tissue / stent interface and thus ureteral reactions such as ureteral ulcerations, epithelia hyperplasia, inflammation and edema']","[480365, 970870, 1159928, 1147903]","{'McKesson #': '480373', 'Manufacturer #': '788724', 'Brand': 'InLay Optima®', 'Manufacturer': 'Bard', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent', 'Length': '24 cm', 'Material': 'Polymer', 'Size': '7 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:35:32.070847,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1169_787400_2.jpg', 'description': 'Ureteral Stent InLay Optima® Double Pigtail 7 Fr. 24 cm Polymer', 'manufacturer': 'Bard', 'mpn': '788724', 'model': '788724', 'brand': {'@type': 'Thing', 'name': 'InLay Optima®'}}"
466,386133,Bard 778624 - McKesson Medical-Surgical,Bard 778624 - McKesson Medical-Surgical,Ureteral Stent InLay® Double Pigtail 6 Fr. 24 cm Hydrophilic Coated Bard 778624,0,,Ureteral Stent InLay® Double Pigtail 6 Fr. 24 cm Hydrophilic Coated,"STENT, LUB DBL PIG W/O WIRE BARD",[],[],"['Softens up to 50 percent of body temperature', 'Lubricious hydrophilic coating', 'Highly radiopaque', 'Packaged with fluoro marked pusher catheter', 'Single Use, Sterile']","[480365, 970870, 1159928, 1147903]","{'McKesson #': '386133', 'Manufacturer #': '778624', 'Brand': 'InLay®', 'Manufacturer': 'Bard', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent', 'Length': '24 cm', 'Material': 'Hydrophilic Coated', 'Size': '6 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:35:27.272695,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1169_777400_2.jpg', 'description': 'Ureteral Stent InLay® Double Pigtail 6 Fr. 24 cm Hydrophilic Coated', 'manufacturer': 'Bard', 'mpn': '778624', 'model': '778624', 'brand': {'@type': 'Thing', 'name': 'InLay®'}}"
467,238134,Bard 090624SL - McKesson Medical-Surgical,Bard 090624SL - McKesson Medical-Surgical,Ureteral Stent with Guidewire Bardex® Double Pigtail 6 Fr. 24 cm Polyurethane Bard 090624SL,0,,Ureteral Stent with Guidewire Bardex® Double Pigtail 6 Fr. 24 cm Polyurethane,"STENT, SUT W/LUBRIWIRE 6FR 24CM BARD",[],[],"['Attached suture', 'Highly radiopaque', 'Single Use, Sterile', 'Hydro-Glide® guidewire']","[330921, 381821, 381822, 956817]","{'McKesson #': '238134', 'Manufacturer #': '090624SL', 'Brand': 'Bardex®', 'Manufacturer': 'Bard', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent with Guidewire', 'Length': '24 cm', 'Material': 'Polyurethane', 'Size': '6 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:35:27.443285,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent with Guidewire', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/238134.jpg', 'description': 'Ureteral Stent with Guidewire Bardex® Double Pigtail 6 Fr. 24 cm Polyurethane', 'manufacturer': 'Bard', 'mpn': '090624SL', 'model': '090624SL', 'brand': {'@type': 'Thing', 'name': 'Bardex®'}}"
468,480728,Bard 787628 - McKesson Medical-Surgical,Bard 787628 - McKesson Medical-Surgical,Ureteral Stent with Guidewire InLay Optima® Double Pigtail 6 Fr. 28 cm Polymer Bard 787628,0,,Ureteral Stent with Guidewire InLay Optima® Double Pigtail 6 Fr. 28 cm Polymer,"STENT, URETERAL W/HYDRO GUIDEWIRE 6FR BARD",[],[],"['Engineered to achieve optima patient comfort by having and ultra-smooth surface and the ability to soften at body temperature', 'Single-use, sterile', 'Hydro-Glide® guidewire', 'Ultra smooth surface may reduce the mechanical trauma at the tissue / stent interface and thus ureteral reactions such as ureteral ulcerations, epithelia hyperplasia, inflammation and edema']","[330921, 381821, 381822, 238134]","{'McKesson #': '480728', 'Manufacturer #': '787628', 'Brand': 'InLay Optima®', 'Manufacturer': 'Bard', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent with Guidewire', 'Length': '28 cm', 'Material': 'Polymer', 'Size': '6 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:35:36.172811,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent with Guidewire', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1169_787400_2.jpg', 'description': 'Ureteral Stent with Guidewire InLay Optima® Double Pigtail 6 Fr. 28 cm Polymer', 'manufacturer': 'Bard', 'mpn': '787628', 'model': '787628', 'brand': {'@type': 'Thing', 'name': 'InLay Optima®'}}"
469,386126,Bard 778424 - McKesson Medical-Surgical,Bard 778424 - McKesson Medical-Surgical,Ureteral Stent InLay® Double Pigtail 4.7 Fr. 24 cm Hydrophilic Coated Bard 778424,0,,Ureteral Stent InLay® Double Pigtail 4.7 Fr. 24 cm Hydrophilic Coated,"STENT, LUB DBL PIG W/O WIRE BARD",[],[],"['Softens up to 50 percent of body temperature', 'Lubricious hydrophilic coating', 'Highly radiopaque', 'Packaged with fluoro marked pusher catheter', 'Single Use, Sterile']","[480365, 970870, 1159928, 1147903]","{'McKesson #': '386126', 'Manufacturer #': '778424', 'Brand': 'InLay®', 'Manufacturer': 'Bard', 'Country of Origin': 'Unknown', 'Application': 'Ureteral Stent', 'Length': '24 cm', 'Material': 'Hydrophilic Coated', 'Size': '4.7 Fr.', 'UNSPSC Code': '42295903'}",[],7162,2022-05-01 22:35:34.761597,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ureteral Stent', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1169_777400_2.jpg', 'description': 'Ureteral Stent InLay® Double Pigtail 4.7 Fr. 24 cm Hydrophilic Coated', 'manufacturer': 'Bard', 'mpn': '778424', 'model': '778424', 'brand': {'@type': 'Thing', 'name': 'InLay®'}}"
470,531463,McKesson Medical Surgical 25-67 - McKesson Medical-Surgical,McKesson Medical Surgical 25-67 - McKesson Medical-Surgical,General Purpose Glove McKesson Large Vinyl Translucent Beaded Cuff NonSterile McKesson Medical Surgical 25-67,75,,General Purpose Glove McKesson Large Vinyl Translucent Beaded Cuff NonSterile,"GLOVE, VINYL UTILITY PF LG (100/BX 10BX/CS)",[],[],"['Vinyl General Purpose Gloves - Large', 'For Non-Medical Use', 'They are ideal for use in the following applications: janitorial, manufacturing, engineering, and cleaning.', 'These synthetic vinyl gloves offer durability for lasting performance and feature a smooth finish for excellent tactile sensitivity.', 'Powder-Free', 'Smooth', 'Translucent Natural Color', 'Beaded Cuff', 'Non-Sterile', 'Single Use', 'Not made with natural rubber latex.', 'Packaged: 100 Per Box, 10 Boxes Per Case', 'WARNING: This product can expose you to chemicals known to the State of California to cause birth defects or other reproductive harm. For more information, go to www.P65Warnings.ca.gov.']","[531464, 531461, 865686, 865687]","{'McKesson #': '531463', 'Manufacturer #': '25-67', 'Brand': 'McKesson', 'Manufacturer': 'McKesson Medical Surgical', 'Country of Origin': 'China', 'Application': 'General Purpose Glove', 'Color': 'Translucent', 'Cuff Style': 'Beaded Cuff', 'Glove Exterior': 'Smooth', 'Hand Compatibility': 'Ambidextrous', 'Material': 'Vinyl', 'Powder Content': 'Powder Free', 'Size': 'Large', 'Sterility': 'NonSterile', 'UNSPSC Code': '46181504', 'Usage': 'Single Use'}",[],37475,2022-05-01 22:32:10.717035,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'General Purpose Glove', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/531463_PC.jpg', 'description': 'General Purpose Glove McKesson Large Vinyl Translucent Beaded Cuff NonSterile', 'manufacturer': 'McKesson Medical Surgical', 'mpn': '25-67', 'model': '25-67', 'brand': {'@type': 'Thing', 'name': 'McKesson'}}"
471,531464,McKesson Medical Surgical 25-69 - McKesson Medical-Surgical,McKesson Medical Surgical 25-69 - McKesson Medical-Surgical,General Purpose Glove McKesson X-Large Vinyl Translucent Beaded Cuff NonSterile McKesson Medical Surgical 25-69,42,,General Purpose Glove McKesson X-Large Vinyl Translucent Beaded Cuff NonSterile,"GLOVE, VINYL UTILITY PF XLG (100/BX 10BX/CS)",[],[],"['Vinyl General Purpose Gloves - X-Large', 'For Non-Medical Use', 'They are ideal for use in the following applications: janitorial, manufacturing, engineering, and cleaning.', 'These synthetic vinyl gloves offer durability for lasting performance and feature a smooth finish for excellent tactile sensitivity.', 'Powder-Free', 'Smooth', 'Translucent Natural Color', 'Beaded Cuff', 'Non-Sterile', 'Single Use', 'Not made with natural rubber latex.', 'Packaged: 100 Per Box, 10 Boxes Per Case', 'WARNING: This product can expose you to chemicals known to the State of California to cause birth defects or other reproductive harm. For more information, go to www.P65Warnings.ca.gov.']","[531463, 531461, 865686, 865687]","{'McKesson #': '531464', 'Manufacturer #': '25-69', 'Brand': 'McKesson', 'Manufacturer': 'McKesson Medical Surgical', 'Country of Origin': 'China', 'Application': 'General Purpose Glove', 'Color': 'Translucent', 'Cuff Style': 'Beaded Cuff', 'Glove Exterior': 'Smooth', 'Hand Compatibility': 'Ambidextrous', 'Material': 'Vinyl', 'Powder Content': 'Powder Free', 'Size': 'X-Large', 'Sterility': 'NonSterile', 'UNSPSC Code': '46181504', 'Usage': 'Single Use'}",[],37475,2022-05-01 22:32:13.648556,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'General Purpose Glove', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/531464.JPG', 'description': 'General Purpose Glove McKesson X-Large Vinyl Translucent Beaded Cuff NonSterile', 'manufacturer': 'McKesson Medical Surgical', 'mpn': '25-69', 'model': '25-69', 'brand': {'@type': 'Thing', 'name': 'McKesson'}}"
472,142261,Graham-Field 9666 - McKesson Medical-Surgical,Graham-Field 9666 - McKesson Medical-Surgical,Infection Control Glove Grafco® Medium / Large Cotton White NonBeaded Cuff NonSterile Graham-Field 9666,93,,Infection Control Glove Grafco® Medium / Large Cotton White NonBeaded Cuff NonSterile,"GLOVE, EXM POLY/CTN LG",[],[],"['Lightweight cotton gloves provide stain protection from hand creams, ointments and medication']","[142270, 449475, 969853, 1041270]","{'McKesson #': '142261', 'Manufacturer #': '9666', 'Brand': 'Grafco®', 'Manufacturer': 'Graham-Field', 'Country of Origin': 'Unknown', 'Application': 'Infection Control Glove', 'Color': 'White', 'Cuff Style': 'NonBeaded Cuff', 'Glove Exterior': 'Smooth', 'Hand Compatibility': 'Hand Specific', 'Material': 'Cotton', 'Powder Content': 'Powder Free', 'Size': 'Medium / Large', 'Sterility': 'NonSterile', 'UNSPSC Code': '46181504', 'Usage': 'Reusable'}",[],37475,2022-05-01 22:44:11.104224,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Infection Control Glove', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1629_9666_2.jpg', 'description': 'Infection Control Glove Grafco® Medium / Large Cotton White NonBeaded Cuff NonSterile', 'manufacturer': 'Graham-Field', 'mpn': '9666', 'model': '9666', 'brand': {'@type': 'Thing', 'name': 'Grafco®'}}"
473,1065880,Ansell 5789016 - McKesson Medical-Surgical,Ansell 5789016 - McKesson Medical-Surgical,Utility Glove Medium Latex / Nitrile Blue 13 Inch Straight Cuff NonSterile Ansell 5789016,77,,Utility Glove Medium Latex / Nitrile Blue 13 Inch Straight Cuff NonSterile,"GLOVE, UTILITY LTX/NITRILE MED(12PR/DZ 4DZ/CS)",[],[],"['Our powder-free utility glove protects against acids, oils, disinfectants, detergents and abrasives', 'They also provide a diamond-embossed, sure-grip surface and dependable strength to ensure protection', 'Made of natural rubber latex and nitrile blend', 'Soft cotton flock lining for comfort and donnability', 'Individual poly bags']","[197163, 199695, 1065881, 846937]","{'McKesson #': '1065880', 'Manufacturer #': '5789016', 'Manufacturer': 'Ansell', 'Country of Origin': 'Malaysia', 'Application': 'Utility Glove', 'Color': 'Blue', 'Cuff Style': 'Straight Cuff', 'Glove Exterior': 'Textured Grip', 'Hand Compatibility': 'Hand Specific', 'Length': '13 Inch', 'Material': 'Latex / Nitrile', 'Powder Content': 'Powder Free', 'Size': 'Medium', 'Sterility': 'NonSterile', 'UNSPSC Code': '46181504', 'Usage': 'Reusable'}",[],37475,2022-05-01 22:35:19.040571,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Utility Glove', 'image': '', 'description': 'Utility Glove Medium Latex / Nitrile Blue 13 Inch Straight Cuff NonSterile', 'manufacturer': 'Ansell', 'mpn': '5789016', 'model': '5789016', 'brand': {'@type': 'Thing', 'name': ''}}"
474,489584,Brymill Cryogenic Systems 605M - McKesson Medical-Surgical,Brymill Cryogenic Systems 605M - McKesson Medical-Surgical,Cryogenic Glove Cryo-Gloves® Mid-Arm Size 9 Water Resistant Material Blue 14 to 15 Inch Straight Cuff NonSterile Brymill Cryogenic Systems 605M,55,,Cryogenic Glove Cryo-Gloves® Mid-Arm Size 9 Water Resistant Material Blue 14 to 15 Inch Straight Cuff NonSterile,"GLOVE, CRYO MED",[],[],"['Get maximum protection for your hands and forearms with Brymill’s Cryo-Gloves™ that measure 14 to 15 inches up to mid-arm', 'These gloves are ideal for working in hazardous, ultra-cold environments', 'CAUTION: These gloves will not protect your skin if you immerse them in liquid nitrogen or other cryogenic liquids']","[489585, 489583, 902917, 660957]","{'McKesson #': '489584', 'Manufacturer #': '605M', 'Brand': 'Cryo-Gloves® Mid-Arm', 'Manufacturer': 'Brymill Cryogenic Systems', 'Country of Origin': 'United States', 'Application': 'Cryogenic Glove', 'Color': 'Blue', 'Cuff Style': 'Straight Cuff', 'Glove Exterior': 'Smooth', 'Hand Compatibility': 'Hand Specific', 'Length': '14 to 15 Inch', 'Material': 'Water Resistant Material', 'Powder Content': 'Powder Free', 'Size': 'Size 9', 'Sterility': 'NonSterile', 'UNSPSC Code': '46181538', 'Usage': 'Reusable'}",[],37475,2022-05-01 22:37:29.869446,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Cryogenic Glove', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/BRYCRY_489584.jpg', 'description': 'Cryogenic Glove Cryo-Gloves® Mid-Arm Size 9 Water Resistant Material Blue 14 to 15 Inch Straight Cuff NonSterile', 'manufacturer': 'Brymill Cryogenic Systems', 'mpn': '605M', 'model': '605M', 'brand': {'@type': 'Thing', 'name': 'Cryo-Gloves® Mid-Arm'}}"
